decision_id,run_id,run_month,run_date,customer_id,model_version,p_new_season,p_performance,p_suppression,recommended_campaign,predicted_conversion,estimated_uplift,estimated_net_value,priority_score,recommend_followup,tenure_months,recency_days,historical_spend,purchase_frequency,digital_engagement,email_engagement,prior_campaign_response,category_affinity,performance_affinity,lifestyle_affinity,days_since_visit,followup_eligible,primary_channel,loyalty_tier,customer_type,region,state,market_type,segment,actual_campaign,execution_class,followup_completed,converted,gross_revenue,campaign_cost,incremental_conversion_prob,net_incremental_revenue,missed_value,wasted_spend
RUN-202504-AT-101698,RUN-202504,2025-04,2025-04-01,AT-101698,v1.0,0.03546801619364717,0.1040004236143684,0.05563341424895765,Performance Collection,0.1040004236143684,0.048367009365410746,1.9409632532858805,0.83398423758758,False,64,161,134.59,3,0.38,0.583,0.451,0.435,0.348,0.38,80,False,Organic,Explorer,Returning,Southeast,NC,Suburban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0404,1.56,0.0,0.26
RUN-202504-AT-100746,RUN-202504,2025-04,2025-04-01,AT-100746,v1.0,0.030050006468003487,0.03179539124439719,0.11440851284665897,Suppression,0.11440851284665897,0.0,0.0,0.2271182974306682,False,84,178,323.18,4,0.62,0.288,0.222,0.306,0.647,0.666,32,False,Retail Partner,Founders,Returning,Mountain West,UT,Suburban,At-Risk,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202504-AT-102189,RUN-202504,2025-04,2025-04-01,AT-102189,v1.0,0.05998122133398362,0.17325935035234272,0.035300086608493896,Performance Collection,0.17325935035234272,0.13795926374384881,6.2772283652022836,0.99,True,48,17,392.35,15,0.624,0.544,0.361,0.249,0.677,0.813,43,True,Direct,Explorer,New,Southeast,FL,Rural,New Customer,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,6.2772283652022836,0.0
RUN-202504-AT-101184,RUN-202504,2025-04,2025-04-01,AT-101184,v1.0,0.03943102760188226,0.12258288549316862,0.011471790103490524,Performance Collection,0.12258288549316862,0.11111109538967809,4.977777016860421,0.99,False,11,169,100.24,17,0.379,0.48,0.063,0.733,0.328,0.553,80,False,Paid Social,Explorer,Returning,California,CA,Rural,Returning Buyer,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,4.977777016860421,0.0
RUN-202504-AT-101484,RUN-202504,2025-04,2025-04-01,AT-101484,v1.0,0.07357229881371036,0.0837595692503389,0.046834104120346526,Performance Collection,0.0837595692503389,0.03692546512999237,1.3871925122916304,0.7147633466545205,False,61,204,394.56,7,0.372,0.526,0.432,0.356,0.533,0.396,87,False,Retail Partner,Explorer,Returning,Midwest,OH,Rural,High-Value,Performance Collection,Adopted,False,0,0.0,0.4,0.0524,2.13,0.0,0.26
RUN-202504-AT-100460,RUN-202504,2025-04,2025-04-01,AT-100460,v1.0,0.11547089361158808,0.06302614209313993,0.03179542608589298,New Season Edit,0.11547089361158808,0.0836754675256951,3.6898926282436433,0.99,False,2,161,46.97,0,0.268,0.434,0.457,0.602,0.395,0.379,62,False,Paid Social,Member,Returning,Midwest,MN,Urban,Returning Buyer,New Season Edit,Modified,False,0,0.0,0.36,0.0337,1.27,2.4198926282436433,0.23399999999999999
RUN-202504-AT-101029,RUN-202504,2025-04,2025-04-01,AT-101029,v1.0,0.11568941748501116,0.06737605696583143,0.08387328385180669,New Season Edit,0.11568941748501116,0.03181613363320447,1.1799008678470966,0.6635241124579906,False,79,174,745.9,4,0.396,0.481,0.169,0.327,0.593,0.279,21,False,Paid Social,Member,Returning,Southwest,AZ,Rural,High-Value,New Season Edit,Adopted,False,0,0.0,0.36,0.0,-0.36,0.0,0.23399999999999999
RUN-202504-AT-101543,RUN-202504,2025-04,2025-04-01,AT-101543,v1.0,0.017866310809012822,0.11921191954815494,0.06290703117545197,Performance Collection,0.11921191954815494,0.05630488837270296,2.3251565972388235,0.9166969368435649,False,55,103,97.38,9,0.827,0.141,0.111,0.621,0.837,0.528,7,False,Organic,Insider,New,California,CA,Suburban,New Customer,Performance Collection,Adopted,False,1,75.61,0.4,0.0654,2.77,0.0,0.0
RUN-202504-AT-102030,RUN-202504,2025-04,2025-04-01,AT-102030,v1.0,0.06429080588982457,0.14865666857840296,0.009480618014139566,Performance Collection,0.14865666857840296,0.13917605056426338,6.336120847310349,0.99,False,80,229,161.68,14,0.162,0.248,0.319,0.884,0.168,0.591,29,False,Organic,Explorer,Returning,Pacific Northwest,ID,Urban,At-Risk,Performance Collection,Adopted,False,0,0.0,0.4,0.0374,1.41,0.0,0.26
RUN-202504-AT-101301,RUN-202504,2025-04,2025-04-01,AT-101301,v1.0,0.025228031449826025,0.1442299669876288,0.11481803951763866,Performance Collection,0.1442299669876288,0.029411927469990135,1.0235372895475228,0.6364722842372972,False,85,106,134.48,16,0.749,0.211,0.215,0.39,0.537,0.062,43,False,Direct,Insider,Returning,Midwest,OH,Urban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0,-0.4,0.0,0.26
RUN-202504-AT-101943,RUN-202504,2025-04,2025-04-01,AT-101943,v1.0,0.05494886970629724,0.03949854835373967,0.06438719159875808,Suppression,0.06438719159875808,0.0,0.0,0.23712256168024842,False,43,227,248.74,10,0.508,0.284,0.371,0.759,0.415,0.429,64,False,Direct,Member,Returning,California,CA,Urban,At-Risk,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202504-AT-100247,RUN-202504,2025-04,2025-04-01,AT-100247,v1.0,0.06317784154437671,0.03337317096837811,0.025051751239528935,New Season Edit,0.06317784154437671,0.03812609030484777,1.4853027707546322,0.7292738609765138,False,16,158,215.61,16,0.66,0.161,0.536,0.796,0.255,0.441,49,False,Retail Partner,Member,Returning,Southwest,NV,Suburban,At-Risk,New Season Edit,Adopted,False,1,98.47,0.36,0.0777,3.4,0.0,0.0
RUN-202504-AT-100017,RUN-202504,2025-04,2025-04-01,AT-100017,v1.0,0.04553328691541272,0.16222148391130897,0.03819440371383078,Performance Collection,0.16222148391130897,0.12402708019747818,5.602910681557945,0.99,False,87,79,168.35,11,0.994,0.037,0.652,0.499,0.363,0.336,54,False,Paid Social,Insider,New,Pacific Northwest,ID,Suburban,New Customer,Performance Collection,Modified,False,0,0.0,0.4,0.0673,2.86,2.742910681557945,0.26
RUN-202504-AT-100303,RUN-202504,2025-04,2025-04-01,AT-100303,v1.0,0.05810783441064574,0.07867119153275362,0.03994402589266767,Performance Collection,0.07867119153275362,0.03872716564008595,1.4743948169801604,0.7335370659696956,False,12,47,79.85,2,0.639,0.241,0.298,0.209,0.85,0.207,57,False,Paid Social,Member,Returning,Southwest,AZ,Rural,Performance Affinity,Performance Collection,Adopted,False,0,0.0,0.4,0.1118,5.01,0.0,0.26
RUN-202504-AT-102109,RUN-202504,2025-04,2025-04-01,AT-102109,v1.0,0.039400896036677714,0.09474084485933486,0.03156383768191566,Performance Collection,0.09474084485933486,0.0631770071774192,2.65776714738709,0.9883044147887081,False,23,63,145.0,16,0.524,0.251,0.481,0.736,0.288,0.63,9,False,Organic,Member,Returning,California,CA,Urban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0679,2.89,0.0,0.26
RUN-202504-AT-102239,RUN-202504,2025-04,2025-04-01,AT-102239,v1.0,0.07030652178920142,0.1281438623971588,0.039252292758883166,Performance Collection,0.1281438623971588,0.08889156963827563,3.902351970492542,0.99,False,25,47,66.41,13,0.475,0.39,0.511,0.565,0.459,0.614,77,False,Retail Partner,Explorer,New,Midwest,MI,Urban,New Customer,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,3.902351970492542,0.0
RUN-202504-AT-100976,RUN-202504,2025-04,2025-04-01,AT-100976,v1.0,0.11430781675820025,0.1754717096154448,0.04083616057834741,Performance Collection,0.1754717096154448,0.1346355490370974,6.116360573395515,0.99,False,82,62,233.44,17,0.486,0.246,0.502,0.7,0.559,0.479,61,False,Paid Social,Member,Returning,Southwest,AZ,Urban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0898,3.94,0.0,0.26
RUN-202504-AT-100946,RUN-202504,2025-04,2025-04-01,AT-100946,v1.0,0.07533938220649661,0.040912479377998995,0.03997776504094098,New Season Edit,0.07533938220649661,0.03536161716555563,1.3515022708128928,0.7004680508650896,True,54,160,170.62,8,0.447,0.481,0.089,0.62,0.376,0.277,80,True,Direct,Explorer,Returning,Northeast,PA,Suburban,Returning Buyer,New Season Edit,Adopted,True,0,0.0,0.81,0.0709,2.62,0.0,0.5265000000000001
RUN-202504-AT-101272,RUN-202504,2025-04,2025-04-01,AT-101272,v1.0,0.1595715794963532,0.13139138566342207,0.06401698326111743,New Season Edit,0.1595715794963532,0.09555459623523577,4.264842457785412,0.99,False,94,47,205.08,3,0.524,0.304,0.629,0.701,0.545,0.487,37,False,Direct,Member,Returning,Mountain West,CO,Urban,Returning Buyer,New Season Edit,Adopted,False,0,0.0,0.36,0.0503,2.07,0.0,0.23399999999999999
RUN-202504-AT-100696,RUN-202504,2025-04,2025-04-01,AT-100696,v1.0,0.10641148218359604,0.03387610667769691,0.05410783747859132,New Season Edit,0.10641148218359604,0.052303644705004725,2.1714964037222284,0.8770039778261491,False,11,148,181.09,16,0.862,0.485,0.532,0.496,0.782,0.417,74,False,Retail Partner,Member,Returning,Northeast,NY,Urban,Performance Affinity,New Season Edit,Adopted,False,0,0.0,0.36,0.048,1.96,0.0,0.23399999999999999
RUN-202504-AT-100082,RUN-202504,2025-04,2025-04-01,AT-100082,v1.0,0.05009988471088629,0.014849408002754326,0.09549268193504212,Suppression,0.09549268193504212,0.0,0.0,0.23090146361299158,False,38,235,277.27,12,0.624,0.295,0.478,0.332,0.337,0.084,5,False,Paid Social,Explorer,Returning,Northeast,NY,Urban,At-Risk,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202504-AT-101786,RUN-202504,2025-04,2025-04-01,AT-101786,v1.0,0.04774148423794181,0.07017345829683289,0.028666863454021873,Performance Collection,0.07017345829683289,0.04150659484281101,1.6089191903920528,0.7624987182620907,True,38,213,63.61,7,0.347,0.113,0.725,0.492,0.459,0.738,76,True,Direct,Explorer,New,Mountain West,UT,Urban,New Customer,Performance Collection,Adopted,True,0,0.0,0.85,0.0823,3.13,0.0,0.5525
RUN-202504-AT-101265,RUN-202504,2025-04,2025-04-01,AT-101265,v1.0,0.16230059611877728,0.03277291079427854,0.03156021497454912,New Season Edit,0.16230059611877728,0.13074038114422817,5.967834447380644,0.99,False,88,222,132.63,4,0.35,0.378,0.21,0.665,0.624,0.702,42,False,Retail Partner,Member,Returning,Northeast,NJ,Urban,Lifestyle Affinity,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,5.967834447380644,0.0
RUN-202504-AT-100040,RUN-202504,2025-04,2025-04-01,AT-100040,v1.0,0.09088656223722644,0.09777082964369782,0.05272640167925598,Performance Collection,0.09777082964369782,0.045044427964441844,1.7801503134789851,0.799362939389484,False,40,38,239.61,1,0.321,0.592,0.285,0.339,0.603,0.211,56,False,Retail Partner,Member,Returning,Southwest,NV,Rural,Returning Buyer,New Season Edit,Modified,False,0,0.0,0.36,0.0124,0.24,1.5401503134789851,0.23399999999999999
RUN-202504-AT-100528,RUN-202504,2025-04,2025-04-01,AT-100528,v1.0,0.09103472606646008,0.1005071193587955,0.059761327349268874,Performance Collection,0.1005071193587955,0.040745792009526625,1.5720963332610889,0.7545711527392673,False,92,29,458.56,10,0.803,0.336,0.161,0.593,0.321,0.402,17,False,Organic,Member,New,Northeast,MA,Urban,New Customer,Performance Collection,Adopted,False,0,0.0,0.4,0.0576,2.39,0.0,0.26
RUN-202504-AT-102061,RUN-202504,2025-04,2025-04-01,AT-102061,v1.0,0.06911290599108713,0.0974930424219413,0.13538664603105857,Suppression,0.13538664603105857,0.0,0.0,0.2229226707937883,False,92,75,239.35,9,0.369,0.625,0.483,0.635,0.181,0.502,64,False,Retail Partner,Explorer,Returning,California,CA,Urban,Returning Buyer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202504-AT-101307,RUN-202504,2025-04,2025-04-01,AT-101307,v1.0,0.06488626260188698,0.046378069474669825,0.07423395816369366,Suppression,0.07423395816369366,0.0,0.0,0.23515320836726128,False,82,136,88.78,1,0.777,0.046,0.519,0.683,0.275,0.278,10,False,Direct,Explorer,New,Midwest,OH,Suburban,New Customer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202504-AT-100887,RUN-202504,2025-04,2025-04-01,AT-100887,v1.0,0.07019557831126842,0.085644832492134,0.11368099737162649,Suppression,0.11368099737162649,0.0,0.0,0.2272638005256747,False,76,125,139.86,8,0.759,0.579,0.513,0.57,0.178,0.878,1,False,Direct,Explorer,New,California,CA,Suburban,New Customer,Suppression,Suppression adopted,False,1,77.64,0.0,0.0,0.0,0.0,0.0
RUN-202504-AT-101929,RUN-202504,2025-04,2025-04-01,AT-101929,v1.0,0.2111738256922057,0.0974953053867368,0.013557008777349831,New Season Edit,0.2111738256922057,0.19761681691485586,9.204653938679023,0.99,False,68,12,227.62,0,0.597,0.112,0.763,0.915,0.395,0.492,4,False,Paid Social,Member,Returning,Southwest,NM,Rural,Returning Buyer,New Season Edit,Adopted,False,0,0.0,0.36,0.1135,5.13,0.0,0.23399999999999999
RUN-202504-AT-101436,RUN-202504,2025-04,2025-04-01,AT-101436,v1.0,0.02793122917230791,0.09052665930351596,0.04683095098012596,Performance Collection,0.09052665930351596,0.043695708323389995,1.714872282852076,0.7853092807297237,False,32,49,242.95,13,0.574,0.187,0.476,0.752,0.545,0.356,83,False,Organic,Explorer,Returning,California,CA,Suburban,Returning Buyer,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,1.714872282852076,0.0
RUN-202504-AT-102195,RUN-202504,2025-04,2025-04-01,AT-102195,v1.0,0.18565996953005506,0.03904096993868641,0.011717483794553602,New Season Edit,0.18565996953005506,0.17394248573550147,8.05881630959827,0.99,False,38,211,92.67,6,0.741,0.571,0.362,0.869,0.42,0.433,21,False,Retail Partner,Member,Returning,Northeast,NY,Rural,Returning Buyer,New Season Edit,Adopted,False,0,0.0,0.36,0.0977,4.37,0.0,0.23399999999999999
RUN-202504-AT-102051,RUN-202504,2025-04,2025-04-01,AT-102051,v1.0,0.11148955460043757,0.10523519502055813,0.004758009962939166,New Season Edit,0.11148955460043757,0.1067315446374984,4.8058067604549235,0.99,True,23,187,233.46,1,0.706,0.291,0.491,0.907,0.41,0.689,56,True,Organic,Explorer,Returning,Pacific Northwest,ID,Rural,At-Risk,New Season Edit,Adopted,False,0,0.0,0.36,0.1125,5.09,0.0,0.23399999999999999
RUN-202504-AT-101641,RUN-202504,2025-04,2025-04-01,AT-101641,v1.0,0.1788591536199897,0.17470792923462,0.02206965754818376,New Season Edit,0.1788591536199897,0.15678949607180592,7.228611609875408,0.99,False,17,73,116.34,11,0.346,0.853,0.494,0.902,0.357,0.445,40,False,Retail Partner,Explorer,New,Pacific Northwest,OR,Suburban,New Customer,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,7.228611609875408,0.0
RUN-202504-AT-101280,RUN-202504,2025-04,2025-04-01,AT-101280,v1.0,0.05196431835945527,0.12514241487987024,0.0719287378366081,Performance Collection,0.12514241487987024,0.053213677043262145,2.1755419688938877,0.8844865147907915,False,43,63,65.47,8,0.734,0.509,0.338,0.546,0.163,0.281,42,False,Direct,Explorer,New,Mountain West,UT,Suburban,New Customer,Performance Collection,Adopted,False,0,0.0,0.4,0.0384,1.46,0.0,0.26
RUN-202504-AT-102335,RUN-202504,2025-04,2025-04-01,AT-102335,v1.0,0.18586235700473602,0.07020129600596997,0.05452368828910752,New Season Edit,0.18586235700473602,0.1313386687156285,5.9967915658364195,0.99,False,80,230,276.54,1,0.66,0.398,0.278,0.782,0.588,0.466,47,False,Paid Social,Member,Returning,Midwest,OH,Suburban,Returning Buyer,New Season Edit,Adopted,False,0,0.0,0.36,0.036,1.38,0.0,0.23399999999999999
RUN-202504-AT-101255,RUN-202504,2025-04,2025-04-01,AT-101255,v1.0,0.1098880102638685,0.025341358463070444,0.02224633759189803,New Season Edit,0.1098880102638685,0.08764167267197048,3.881856957323372,0.99,True,63,175,281.36,7,0.682,0.105,0.711,0.762,0.186,0.751,88,True,Direct,Explorer,Returning,Northeast,NJ,Urban,At-Risk,New Season Edit,Adopted,False,0,0.0,0.36,0.0971,4.34,0.0,0.23399999999999999
RUN-202504-AT-102052,RUN-202504,2025-04,2025-04-01,AT-102052,v1.0,0.07940634820447788,0.13370815119279852,0.050648552165254684,Performance Collection,0.13370815119279852,0.08305959902754384,3.6200845929331225,0.99,False,23,64,101.51,8,0.788,0.43,0.418,0.591,0.945,0.549,47,False,Paid Social,Insider,Returning,Southwest,NM,Suburban,Performance Affinity,Performance Collection,Adopted,False,1,83.89,0.4,0.124,5.6,0.0,0.0
RUN-202504-AT-102121,RUN-202504,2025-04,2025-04-01,AT-102121,v1.0,0.07394733885337008,0.04691318829445041,0.08731875434102246,Suppression,0.08731875434102246,0.0,0.0,0.23253624913179555,False,81,176,941.67,15,0.299,0.226,0.198,0.345,0.372,0.366,45,False,Paid Social,Explorer,Returning,Pacific Northwest,WA,Urban,High-Value,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202504-AT-100774,RUN-202504,2025-04,2025-04-01,AT-100774,v1.0,0.09027505800782054,0.6899101015662354,0.030322992890617715,Performance Collection,0.6899101015662354,0.6595871086756178,31.5240160598999,0.99,False,80,21,116.29,14,0.392,0.968,0.188,0.428,0.878,0.735,87,False,Organic,Insider,Returning,Pacific Northwest,OR,Suburban,Performance Affinity,Performance Collection,Adopted,False,0,0.0,0.4,0.1255,5.67,0.0,0.26
RUN-202504-AT-100792,RUN-202504,2025-04,2025-04-01,AT-100792,v1.0,0.050848377214282335,0.12262869483667689,0.009515576166738388,Performance Collection,0.12262869483667689,0.1131131186699385,5.074674943625024,0.99,False,36,35,95.08,15,0.199,0.076,0.203,0.661,0.267,0.771,70,False,Paid Social,Explorer,Returning,Mountain West,CO,Suburban,Lifestyle Affinity,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,5.074674943625024,0.0
RUN-202504-AT-100336,RUN-202504,2025-04,2025-04-01,AT-100336,v1.0,0.2906214384146445,0.0570141899801532,0.1702123612821259,New Season Edit,0.2906214384146445,0.12040907713251858,5.4677993332139,0.99,True,43,150,1086.76,4,0.507,0.939,0.658,0.554,0.149,0.286,42,True,Direct,Member,Returning,Pacific Northwest,WA,Urban,High-Value,New Season Edit,Adopted,True,0,0.0,0.81,0.0,-0.81,0.0,0.5265000000000001
RUN-202504-AT-101857,RUN-202504,2025-04,2025-04-01,AT-101857,v1.0,0.039949605162459656,0.046034248514243495,0.19805785761210334,Suppression,0.19805785761210334,0.0,0.0,0.21038842847757933,False,40,111,452.22,7,0.35,0.707,0.607,0.605,0.647,0.294,41,False,Retail Partner,Founders,New,California,CA,Suburban,New Customer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202504-AT-100741,RUN-202504,2025-04,2025-04-01,AT-100741,v1.0,0.09313191725872276,0.06811830261524919,0.026580358093731913,New Season Edit,0.09313191725872276,0.06655155916499085,2.861095463585557,0.99,False,59,21,423.35,4,0.564,0.048,0.034,0.608,0.14,0.357,72,False,Paid Social,Member,Returning,Pacific Northwest,WA,Urban,High-Value,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,2.861095463585557,0.0
RUN-202504-AT-100245,RUN-202504,2025-04,2025-04-01,AT-100245,v1.0,0.06540208521581019,0.06001638021957278,0.0083041521723856,New Season Edit,0.06540208521581019,0.05709793304342459,2.40353995930175,0.9269604623124842,False,4,229,108.69,13,0.214,0.526,0.262,0.725,0.617,0.403,45,False,Retail Partner,Member,Returning,Southeast,FL,Rural,Returning Buyer,Member Access,Modified,False,1,86.47,0.44,0.0487,1.92,0.48353995930175,0.0
RUN-202504-AT-101150,RUN-202504,2025-04,2025-04-01,AT-101150,v1.0,0.030430098037686485,0.10647638920585012,0.014581961625379393,Performance Collection,0.10647638920585012,0.09189442758047073,4.047690294894784,0.99,False,29,157,571.17,6,0.206,0.256,0.343,0.552,0.717,0.87,62,False,Organic,Insider,Returning,California,CA,Rural,High-Value,New Season Edit,Modified,False,0,0.0,0.36,0.055,2.3,1.7476902948947846,0.23399999999999999
RUN-202504-AT-100428,RUN-202504,2025-04,2025-04-01,AT-100428,v1.0,0.1015963799320366,0.1648408652258808,0.025439306152743528,Performance Collection,0.1648408652258808,0.13940155907313725,6.3470354591398435,0.99,False,70,166,552.03,15,0.389,0.512,0.745,0.44,0.442,0.381,89,False,Direct,Explorer,Returning,Pacific Northwest,ID,Rural,High-Value,New Season Edit,Modified,False,0,0.0,0.36,0.048,1.96,4.3870354591398435,0.23399999999999999
RUN-202504-AT-101040,RUN-202504,2025-04,2025-04-01,AT-101040,v1.0,0.03557397594645203,0.053752106412507994,0.02033061826061916,Performance Collection,0.053752106412507994,0.033421488151888834,1.2176000265514195,0.6782519065426816,True,44,220,179.56,7,0.456,0.1,0.099,0.556,0.318,0.517,20,True,Organic,Explorer,Returning,Pacific Northwest,OR,Urban,At-Risk,Performance Collection,Adopted,False,0,0.0,0.4,0.0402,1.55,0.0,0.26
RUN-202504-AT-101411,RUN-202504,2025-04,2025-04-01,AT-101411,v1.0,0.041716161970123206,0.10199569914052845,0.03470700822737079,Performance Collection,0.10199569914052845,0.06728869091315764,2.85677264019683,0.99,True,69,26,295.74,5,0.276,0.265,0.367,0.517,0.19,0.507,54,True,Paid Social,Insider,Returning,Southeast,GA,Urban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0647,2.73,0.0,0.26
RUN-202504-AT-100287,RUN-202504,2025-04,2025-04-01,AT-100287,v1.0,0.05418265769326243,0.11573131477338186,0.05518283949586896,Performance Collection,0.11573131477338186,0.0605484752775129,2.5305462034316246,0.9609151123916845,False,52,165,138.14,0,0.564,0.542,0.632,0.241,0.339,0.901,61,False,Organic,Explorer,Returning,Mountain West,UT,Suburban,Lifestyle Affinity,Performance Collection,Adopted,False,0,0.0,0.4,0.0529,2.16,0.0,0.26
RUN-202504-AT-101772,RUN-202504,2025-04,2025-04-01,AT-101772,v1.0,0.10004962084844089,0.26568415817230295,0.015306020422556065,Performance Collection,0.26568415817230295,0.2503781377497469,11.71830186708775,0.99,False,18,158,232.17,2,0.459,0.814,0.242,0.532,0.32,0.708,59,False,Paid Social,Insider,New,Midwest,IL,Rural,New Customer,Performance Collection,Adopted,False,0,0.0,0.4,0.1047,4.67,0.0,0.26
