customer_id,tenure_months,recency_days,historical_spend,purchase_frequency,digital_engagement,email_engagement,prior_campaign_response,category_affinity,performance_affinity,lifestyle_affinity,days_since_visit,followup_eligible,primary_channel,loyalty_tier,customer_type,region,state,market_type,segment
AT-101443,6,144,288.18,10,0.744,0.308,0.711,0.452,0.516,0.103,2,False,Paid Social,Explorer,Returning,Pacific Northwest,OR,Suburban,At-Risk
AT-101444,6,146,316.69,14,0.679,0.417,0.68,0.753,0.831,0.695,37,False,Direct,Explorer,Returning,California,CA,Rural,Performance Affinity
AT-101445,83,199,181.09,10,0.647,0.637,0.45,0.597,0.676,0.255,29,False,Direct,Member,Returning,Midwest,MI,Suburban,Performance Affinity
AT-101446,26,235,237.1,17,0.522,0.656,0.782,0.08,0.507,0.062,53,False,Retail Partner,Member,Returning,Southeast,NC,Suburban,Returning Buyer
AT-101447,30,97,161.11,11,0.365,0.405,0.104,0.506,0.419,0.336,70,False,Retail Partner,Explorer,Returning,Midwest,MI,Suburban,Returning Buyer
AT-101448,56,56,53.54,15,0.843,0.081,0.188,0.71,0.16,0.803,76,True,Paid Social,Member,Returning,Midwest,OH,Urban,Lifestyle Affinity
AT-101449,10,22,155.84,4,0.462,0.749,0.272,0.918,0.241,0.38,36,False,Organic,Member,Returning,California,CA,Urban,Returning Buyer
AT-101450,58,214,139.39,5,0.35,0.762,0.117,0.714,0.409,0.679,30,False,Retail Partner,Explorer,New,Northeast,NJ,Suburban,New Customer
AT-101451,50,90,87.59,14,0.414,0.47,0.25,0.67,0.698,0.149,19,True,Direct,Founders,Returning,Midwest,MI,Urban,Performance Affinity
AT-101452,76,215,121.85,11,0.371,0.492,0.458,0.617,0.204,0.373,59,False,Organic,Founders,Returning,Southeast,TN,Urban,Returning Buyer
AT-101453,12,84,199.25,8,0.5,0.43,0.016,0.595,0.906,0.085,15,False,Organic,Explorer,Returning,Southeast,FL,Urban,Performance Affinity
AT-101454,2,181,82.0,17,0.24,0.463,0.293,0.65,0.262,0.435,81,False,Retail Partner,Explorer,Returning,Mountain West,UT,Suburban,Returning Buyer
AT-101455,74,154,110.22,13,0.453,0.441,0.891,0.504,0.168,0.099,49,False,Retail Partner,Explorer,Returning,Pacific Northwest,OR,Urban,Returning Buyer
AT-101456,36,171,535.68,5,0.819,0.843,0.286,0.745,0.487,0.884,76,False,Paid Social,Explorer,New,California,CA,Rural,New Customer
AT-101457,6,156,59.03,10,0.584,0.464,0.433,0.244,0.614,0.34,31,True,Direct,Member,Returning,Southwest,NV,Suburban,Returning Buyer
AT-101458,53,74,159.46,7,0.463,0.585,0.811,0.624,0.838,0.116,83,True,Organic,Member,Returning,Southeast,FL,Suburban,Performance Affinity
AT-101459,45,25,80.12,7,0.14,0.663,0.419,0.665,0.48,0.724,56,False,Direct,Member,New,Mountain West,CO,Urban,New Customer
AT-101460,91,3,107.11,14,0.6,0.283,0.154,0.433,0.466,0.699,41,False,Retail Partner,Explorer,Returning,Northeast,PA,Suburban,Lifestyle Affinity
AT-101461,90,101,157.84,12,0.049,0.114,0.733,0.545,0.115,0.719,71,True,Direct,Explorer,Returning,Midwest,MI,Urban,Lifestyle Affinity
AT-101462,52,214,90.8,0,0.703,0.298,0.402,0.944,0.645,0.756,60,False,Direct,Founders,Returning,California,CA,Suburban,At-Risk
AT-101463,16,154,270.9,10,0.167,0.232,0.122,0.51,0.487,0.288,0,True,Paid Social,Founders,Returning,Mountain West,MT,Urban,At-Risk
AT-101464,72,162,466.76,11,0.138,0.811,0.388,0.587,0.562,0.679,8,False,Organic,Explorer,Returning,Midwest,IL,Rural,High-Value
AT-101465,20,62,326.74,9,0.681,0.357,0.085,0.2,0.417,0.215,29,False,Retail Partner,Member,Returning,Midwest,MI,Urban,Returning Buyer
AT-101466,80,117,371.38,5,0.5,0.583,0.052,0.866,0.66,0.563,44,False,Direct,Member,Returning,Southwest,NV,Suburban,High-Value
AT-101467,58,98,69.01,11,0.773,0.497,0.464,0.56,0.304,0.093,49,False,Retail Partner,Member,Returning,California,CA,Urban,Returning Buyer
AT-101468,34,33,152.91,17,0.713,0.42,0.171,0.701,0.548,0.096,79,False,Direct,Member,Returning,Northeast,NY,Suburban,Returning Buyer
AT-101469,94,147,251.44,1,0.143,0.767,0.716,0.342,0.208,0.619,60,False,Direct,Insider,Returning,California,CA,Suburban,Returning Buyer
AT-101470,49,87,333.56,10,0.533,0.882,0.383,0.807,0.392,0.412,31,False,Organic,Explorer,Returning,Southeast,GA,Urban,Returning Buyer
AT-101471,37,97,618.53,16,0.314,0.194,0.252,0.667,0.333,0.744,27,False,Direct,Explorer,New,California,CA,Urban,New Customer
AT-101472,18,143,383.11,7,0.506,0.558,0.653,0.782,0.464,0.754,17,True,Paid Social,Founders,Returning,Pacific Northwest,WA,Urban,High-Value
AT-101473,62,8,339.52,6,0.438,0.092,0.166,0.181,0.726,0.571,42,False,Direct,Explorer,Returning,Southwest,NV,Urban,Performance Affinity
AT-101474,26,224,1145.41,4,0.519,0.434,0.307,0.296,0.363,0.793,86,False,Direct,Explorer,Returning,Southwest,NV,Rural,High-Value
AT-101475,15,54,193.91,4,0.945,0.527,0.521,0.179,0.729,0.824,9,False,Paid Social,Insider,Returning,Southwest,NM,Urban,Performance Affinity
AT-101476,12,163,148.07,7,0.547,0.172,0.578,0.595,0.309,0.953,3,False,Direct,Insider,New,Southwest,NM,Urban,New Customer
AT-101477,61,186,205.23,13,0.108,0.405,0.705,0.62,0.425,0.462,8,False,Paid Social,Member,Returning,Southeast,FL,Rural,Returning Buyer
AT-101478,88,37,95.53,3,0.191,0.189,0.65,0.475,0.489,0.603,46,False,Paid Social,Insider,Returning,Southwest,NV,Urban,Returning Buyer
AT-101479,25,60,190.06,4,0.268,0.232,0.16,0.816,0.19,0.566,77,False,Direct,Member,Returning,Southwest,AZ,Urban,Returning Buyer
AT-101480,21,99,54.12,17,0.516,0.794,0.238,0.851,0.368,0.103,57,True,Paid Social,Explorer,Returning,Southwest,AZ,Suburban,Returning Buyer
AT-101481,59,196,125.13,17,0.279,0.776,0.263,0.722,0.36,0.464,48,False,Direct,Member,Returning,Pacific Northwest,WA,Rural,Returning Buyer
AT-101482,14,152,167.21,4,0.455,0.842,0.736,0.37,0.71,0.123,60,True,Organic,Insider,New,Midwest,MI,Suburban,New Customer
AT-101483,9,112,352.39,7,0.729,0.569,0.597,0.864,0.263,0.503,41,False,Direct,Insider,Returning,California,CA,Suburban,High-Value
AT-101484,61,204,394.56,7,0.372,0.526,0.432,0.356,0.533,0.396,87,False,Retail Partner,Explorer,Returning,Midwest,OH,Rural,High-Value
AT-101485,50,114,92.34,5,0.556,0.377,0.068,0.42,0.747,0.92,39,True,Paid Social,Explorer,Returning,Pacific Northwest,ID,Urban,Performance Affinity
AT-101486,3,212,775.28,2,0.234,0.139,0.233,0.73,0.599,0.639,72,False,Paid Social,Insider,Returning,Southeast,TN,Rural,High-Value
AT-101487,23,185,201.11,1,0.233,0.851,0.833,0.295,0.591,0.557,85,False,Retail Partner,Explorer,Returning,Southwest,AZ,Rural,Returning Buyer
AT-101488,19,42,214.44,11,0.198,0.252,0.637,0.529,0.34,0.603,40,False,Organic,Explorer,Returning,Southeast,TN,Rural,Returning Buyer
AT-101489,65,92,58.42,0,0.785,0.606,0.215,0.371,0.65,0.612,38,False,Retail Partner,Insider,Returning,Southwest,AZ,Urban,Performance Affinity
AT-101490,64,7,117.44,11,0.538,0.583,0.052,0.646,0.31,0.397,58,True,Paid Social,Member,Returning,Pacific Northwest,ID,Urban,Returning Buyer
AT-101491,72,57,377.99,1,0.784,0.66,0.187,0.369,0.263,0.63,23,False,Retail Partner,Explorer,Returning,Northeast,PA,Suburban,High-Value
AT-101492,10,6,204.15,2,0.779,0.631,0.098,0.38,0.242,0.519,69,False,Retail Partner,Explorer,Returning,Midwest,MI,Suburban,Returning Buyer
AT-101493,81,26,195.48,0,0.631,0.273,0.342,0.702,0.695,0.363,8,False,Retail Partner,Explorer,Returning,Northeast,NY,Suburban,Performance Affinity
AT-101494,20,2,212.52,7,0.856,0.294,0.358,0.218,0.469,0.836,62,False,Direct,Insider,New,Southwest,NV,Rural,New Customer
AT-101495,95,161,66.01,5,0.442,0.099,0.326,0.855,0.576,0.782,72,False,Paid Social,Member,Returning,Midwest,MI,Suburban,At-Risk
AT-101496,83,98,169.42,5,0.484,0.146,0.458,0.45,0.566,0.797,28,False,Retail Partner,Explorer,New,Northeast,NY,Urban,New Customer
AT-101497,44,113,485.82,5,0.413,0.191,0.174,0.509,0.325,0.714,85,False,Paid Social,Member,Returning,Midwest,OH,Urban,High-Value
AT-101498,75,183,387.88,16,0.505,0.274,0.502,0.721,0.258,0.54,86,False,Direct,Explorer,New,Mountain West,MT,Urban,New Customer
AT-101499,64,194,166.06,7,0.318,0.629,0.441,0.427,0.669,0.747,83,False,Retail Partner,Explorer,Returning,Midwest,MN,Urban,Performance Affinity
AT-101500,74,128,541.62,14,0.454,0.403,0.287,0.75,0.445,0.638,4,False,Direct,Explorer,Returning,Midwest,MN,Urban,High-Value
AT-101501,2,110,75.09,4,0.789,0.683,0.843,0.978,0.433,0.533,15,False,Organic,Member,New,Southeast,FL,Rural,New Customer
AT-101502,8,156,91.82,8,0.843,0.458,0.142,0.496,0.769,0.948,51,False,Paid Social,Explorer,Returning,Mountain West,UT,Suburban,Performance Affinity
AT-101503,86,100,668.17,1,0.265,0.286,0.651,0.7,0.446,0.223,57,True,Direct,Explorer,Returning,Southwest,NV,Suburban,High-Value
AT-101504,75,106,271.67,4,0.202,0.406,0.197,0.669,0.427,0.271,56,False,Paid Social,Member,Returning,Northeast,PA,Urban,Returning Buyer
AT-101505,59,72,148.08,1,0.899,0.34,0.221,0.754,0.575,0.183,47,False,Direct,Member,New,Southwest,NV,Suburban,New Customer
AT-101506,30,46,174.39,0,0.552,0.607,0.217,0.636,0.517,0.506,13,False,Paid Social,Explorer,Returning,Northeast,NJ,Rural,Returning Buyer
AT-101507,41,48,103.06,3,0.206,0.298,0.403,0.412,0.632,0.857,36,False,Retail Partner,Explorer,Returning,Southwest,NV,Rural,Lifestyle Affinity
AT-101508,38,157,220.0,2,0.596,0.262,0.418,0.272,0.327,0.619,43,True,Organic,Explorer,Returning,California,CA,Suburban,At-Risk
AT-101509,42,199,208.13,5,0.408,0.435,0.517,0.301,0.726,0.812,73,False,Paid Social,Member,Returning,Northeast,MA,Rural,Performance Affinity
AT-101510,60,102,183.81,13,0.259,0.116,0.162,0.89,0.596,0.429,76,False,Direct,Insider,Returning,California,CA,Suburban,Returning Buyer
AT-101511,73,23,80.49,2,0.537,0.745,0.418,0.164,0.514,0.431,80,False,Retail Partner,Explorer,Returning,California,CA,Suburban,Returning Buyer
AT-101512,37,146,218.18,10,0.545,0.509,0.183,0.777,0.556,0.56,83,False,Retail Partner,Insider,New,Midwest,MI,Rural,New Customer
AT-101513,80,216,125.13,6,0.533,0.753,0.394,0.451,0.905,0.434,12,True,Direct,Insider,Returning,Northeast,MA,Urban,Performance Affinity
AT-101514,9,127,90.91,7,0.574,0.543,0.314,0.452,0.861,0.509,81,False,Paid Social,Explorer,Returning,Southeast,NC,Urban,Performance Affinity
AT-101515,77,7,439.98,16,0.758,0.465,0.286,0.431,0.585,0.295,0,False,Paid Social,Explorer,Returning,California,CA,Urban,High-Value
AT-101516,65,20,827.83,8,0.729,0.551,0.078,0.387,0.401,0.736,5,False,Paid Social,Explorer,New,Pacific Northwest,WA,Suburban,New Customer
AT-101517,49,125,706.15,4,0.586,0.191,0.022,0.765,0.776,0.458,17,True,Paid Social,Explorer,Returning,Southeast,TN,Suburban,High-Value
AT-101518,36,206,285.74,4,0.527,0.45,0.388,0.587,0.718,0.27,11,False,Organic,Member,Returning,California,CA,Suburban,Performance Affinity
AT-101519,36,14,150.52,3,0.555,0.194,0.433,0.505,0.124,0.442,72,False,Paid Social,Explorer,Returning,California,CA,Suburban,Returning Buyer
AT-101520,35,181,172.56,14,0.586,0.733,0.513,0.796,0.105,0.291,28,False,Direct,Insider,Returning,California,CA,Urban,Returning Buyer
AT-101521,90,187,240.79,11,0.41,0.341,0.429,0.141,0.199,0.192,82,False,Organic,Member,Returning,Midwest,OH,Rural,At-Risk
AT-101522,3,13,135.07,4,0.687,0.26,0.72,0.453,0.879,0.807,57,False,Retail Partner,Insider,Returning,Southeast,NC,Urban,Performance Affinity
AT-101523,61,51,456.31,8,0.662,0.34,0.345,0.721,0.655,0.541,61,False,Direct,Insider,New,Northeast,MA,Rural,New Customer
AT-101524,94,1,43.6,9,0.439,0.133,0.317,0.854,0.416,0.366,14,False,Paid Social,Member,Returning,Northeast,PA,Urban,Returning Buyer
AT-101525,52,136,147.38,0,0.697,0.189,0.402,0.2,0.773,0.421,1,True,Direct,Founders,Returning,California,CA,Suburban,At-Risk
AT-101526,61,42,317.59,16,0.418,0.669,0.549,0.436,0.41,0.904,10,False,Retail Partner,Founders,Returning,Mountain West,MT,Suburban,Lifestyle Affinity
AT-101527,57,220,100.32,14,0.249,0.355,0.732,0.605,0.376,0.377,52,False,Paid Social,Member,Returning,Southwest,AZ,Rural,Returning Buyer
AT-101528,49,22,153.22,9,0.844,0.213,0.123,0.32,0.347,0.145,80,False,Organic,Explorer,New,California,CA,Urban,New Customer
AT-101529,60,156,274.66,12,0.437,0.538,0.111,0.812,0.209,0.421,37,False,Direct,Member,Returning,California,CA,Rural,Returning Buyer
AT-101530,86,189,524.68,1,0.737,0.758,0.085,0.643,0.328,0.74,48,False,Organic,Explorer,Returning,Mountain West,MT,Suburban,High-Value
AT-101531,68,43,73.28,17,0.759,0.241,0.532,0.416,0.645,0.381,70,False,Retail Partner,Member,Returning,California,CA,Suburban,Returning Buyer
AT-101532,81,61,69.57,11,0.364,0.768,0.199,0.223,0.372,0.549,16,False,Paid Social,Member,New,Midwest,MN,Suburban,New Customer
AT-101533,53,191,93.48,16,0.453,0.246,0.457,0.603,0.076,0.538,67,False,Organic,Member,Returning,Northeast,NY,Urban,At-Risk
AT-101534,74,23,61.79,15,0.698,0.269,0.171,0.534,0.203,0.509,60,False,Paid Social,Insider,Returning,Pacific Northwest,ID,Suburban,Returning Buyer
AT-101535,84,106,64.94,10,0.617,0.5,0.63,0.697,0.311,0.616,17,False,Organic,Explorer,Returning,Southwest,NV,Urban,Returning Buyer
AT-101536,21,60,91.76,5,0.328,0.81,0.524,0.38,0.59,0.879,34,False,Organic,Member,Returning,Northeast,MA,Urban,Lifestyle Affinity
AT-101537,82,4,429.85,12,0.518,0.194,0.417,0.899,0.592,0.505,28,True,Organic,Explorer,Returning,Northeast,PA,Suburban,High-Value
AT-101538,66,108,145.7,9,0.775,0.372,0.534,0.283,0.444,0.926,88,True,Direct,Insider,Returning,Northeast,PA,Suburban,Lifestyle Affinity
AT-101539,43,117,185.3,7,0.622,0.434,0.257,0.303,0.194,0.734,19,False,Paid Social,Member,New,Southwest,NV,Urban,New Customer
AT-101540,74,83,92.87,12,0.524,0.326,0.684,0.273,0.098,0.316,84,False,Retail Partner,Explorer,Returning,Northeast,NJ,Urban,Returning Buyer
AT-101541,17,195,282.44,15,0.278,0.913,0.463,0.286,0.07,0.898,47,False,Retail Partner,Member,Returning,California,CA,Urban,Lifestyle Affinity
AT-101542,67,23,673.87,3,0.78,0.497,0.691,0.917,0.42,0.508,4,True,Retail Partner,Explorer,Returning,Mountain West,MT,Urban,High-Value
AT-101543,55,103,97.38,9,0.827,0.141,0.111,0.621,0.837,0.528,7,False,Organic,Insider,New,California,CA,Suburban,New Customer
AT-101544,85,44,606.27,14,0.941,0.576,0.249,0.7,0.521,0.784,11,False,Organic,Member,New,Southwest,NM,Urban,New Customer
AT-101545,59,182,233.95,5,0.703,0.733,0.193,0.779,0.27,0.772,53,False,Paid Social,Member,Returning,Mountain West,CO,Rural,Lifestyle Affinity
AT-101546,50,134,183.42,6,0.454,0.452,0.211,0.621,0.839,0.563,80,False,Retail Partner,Member,New,California,CA,Urban,New Customer
AT-101547,50,169,239.87,0,0.381,0.497,0.046,0.425,0.33,0.771,43,False,Paid Social,Insider,New,Northeast,NY,Urban,New Customer
AT-101548,53,26,238.26,5,0.078,0.379,0.548,0.748,0.294,0.637,34,False,Organic,Insider,New,Mountain West,UT,Rural,New Customer
AT-101549,85,110,665.12,10,0.382,0.703,0.144,0.487,0.179,0.932,50,True,Paid Social,Member,Returning,California,CA,Urban,High-Value
AT-101550,75,13,260.9,17,0.812,0.354,0.309,0.704,0.549,0.354,19,False,Paid Social,Insider,New,California,CA,Suburban,New Customer
AT-101551,9,78,264.75,9,0.405,0.222,0.558,0.462,0.484,0.549,75,True,Retail Partner,Member,New,Southwest,NM,Rural,New Customer
AT-101552,51,226,134.96,5,0.665,0.541,0.461,0.401,0.164,0.327,29,True,Paid Social,Insider,Returning,Mountain West,MT,Rural,Returning Buyer
AT-101553,28,174,326.15,14,0.457,0.059,0.371,0.611,0.395,0.568,43,False,Organic,Insider,Returning,Mountain West,CO,Suburban,At-Risk
AT-101554,16,19,92.78,3,0.749,0.717,0.201,0.833,0.701,0.786,18,False,Direct,Explorer,New,California,CA,Urban,New Customer
AT-101555,83,89,195.65,3,0.328,0.397,0.298,0.461,0.784,0.779,70,False,Organic,Explorer,New,Northeast,PA,Suburban,New Customer
AT-101556,82,209,1364.17,9,0.708,0.347,0.67,0.472,0.462,0.402,56,False,Organic,Explorer,Returning,Southeast,TN,Rural,High-Value
AT-101557,90,41,31.41,14,0.735,0.726,0.246,0.351,0.334,0.602,84,False,Retail Partner,Explorer,Returning,Southwest,NV,Rural,Returning Buyer
AT-101558,38,181,213.41,3,0.354,0.527,0.26,0.777,0.406,0.441,73,True,Paid Social,Member,New,Midwest,OH,Urban,New Customer
AT-101559,41,77,219.23,0,0.341,0.192,0.475,0.809,0.844,0.356,8,False,Organic,Explorer,Returning,Southeast,GA,Urban,Performance Affinity
AT-101560,74,115,154.52,13,0.673,0.519,0.247,0.378,0.399,0.159,55,False,Organic,Member,New,Southeast,FL,Urban,New Customer
AT-101561,19,210,157.09,10,0.84,0.357,0.266,0.115,0.381,0.71,6,False,Paid Social,Explorer,Returning,Midwest,OH,Urban,Lifestyle Affinity
AT-101562,6,161,193.25,12,0.412,0.292,0.209,0.28,0.448,0.268,59,False,Paid Social,Explorer,Returning,Southeast,NC,Suburban,At-Risk
AT-101563,40,68,151.96,7,0.731,0.225,0.192,0.803,0.169,0.799,16,False,Direct,Member,Returning,Southeast,NC,Urban,Lifestyle Affinity
AT-101564,60,3,211.75,2,0.588,0.739,0.496,0.874,0.397,0.521,19,False,Retail Partner,Member,Returning,Northeast,PA,Urban,Returning Buyer
AT-101565,44,57,128.85,5,0.354,0.848,0.633,0.78,0.456,0.075,65,False,Organic,Member,Returning,Southwest,NM,Urban,Returning Buyer
AT-101566,21,100,746.71,8,0.967,0.74,0.351,0.438,0.452,0.405,21,False,Organic,Insider,New,Pacific Northwest,WA,Suburban,New Customer
AT-101567,50,32,151.96,7,0.532,0.731,0.4,0.356,0.801,0.662,57,False,Direct,Founders,Returning,Pacific Northwest,OR,Urban,Performance Affinity
AT-101568,90,211,270.08,16,0.885,0.166,0.312,0.684,0.676,0.654,17,False,Paid Social,Member,Returning,Southwest,AZ,Suburban,At-Risk
AT-101569,27,14,113.49,4,0.881,0.08,0.472,0.354,0.321,0.107,54,True,Paid Social,Explorer,Returning,Southwest,NM,Urban,Returning Buyer
AT-101570,39,130,348.35,5,0.797,0.295,0.601,0.655,0.586,0.861,88,False,Retail Partner,Explorer,New,Southwest,NM,Rural,New Customer
AT-101571,30,234,302.91,3,0.797,0.49,0.355,0.83,0.097,0.789,60,False,Direct,Founders,Returning,Midwest,OH,Urban,Lifestyle Affinity
AT-101572,28,81,243.1,10,0.191,0.823,0.265,0.514,0.3,0.402,18,False,Retail Partner,Member,Returning,Midwest,MI,Suburban,Returning Buyer
AT-101573,63,129,88.31,14,0.381,0.199,0.465,0.878,0.502,0.886,41,False,Paid Social,Insider,Returning,Northeast,PA,Urban,At-Risk
AT-101574,36,18,107.05,15,0.168,0.402,0.215,0.673,0.758,0.714,21,False,Organic,Member,Returning,Pacific Northwest,WA,Urban,Performance Affinity
AT-101575,60,175,590.12,4,0.453,0.663,0.309,0.666,0.174,0.327,26,True,Direct,Explorer,Returning,California,CA,Urban,High-Value
AT-101576,2,234,106.23,7,0.486,0.258,0.094,0.485,0.336,0.34,38,False,Organic,Member,Returning,Northeast,PA,Urban,At-Risk
AT-101577,63,185,283.9,13,0.795,0.303,0.082,0.465,0.238,0.779,16,False,Retail Partner,Insider,Returning,Northeast,MA,Urban,At-Risk
AT-101578,11,36,93.57,0,0.67,0.338,0.331,0.669,0.475,0.679,23,True,Organic,Insider,Returning,Southeast,GA,Suburban,Lifestyle Affinity
AT-101579,36,85,367.19,12,0.842,0.314,0.175,0.085,0.52,0.555,84,False,Organic,Explorer,Returning,Southeast,GA,Suburban,High-Value
AT-101580,83,173,112.11,2,0.372,0.805,0.11,0.645,0.714,0.291,64,False,Paid Social,Member,Returning,Southeast,TN,Urban,Performance Affinity
AT-101581,32,191,92.37,0,0.462,0.304,0.447,0.828,0.62,0.31,22,False,Retail Partner,Explorer,New,Mountain West,UT,Suburban,New Customer
AT-101582,67,97,110.1,2,0.267,0.648,0.185,0.331,0.233,0.539,1,False,Paid Social,Founders,Returning,Southwest,AZ,Suburban,Returning Buyer
AT-101583,34,230,123.02,15,0.256,0.56,0.31,0.6,0.585,0.169,30,False,Paid Social,Explorer,Returning,California,CA,Urban,Returning Buyer
AT-101584,86,49,240.63,12,0.557,0.215,0.142,0.304,0.906,0.646,14,False,Direct,Insider,New,Midwest,IL,Urban,New Customer
AT-101585,91,178,190.29,14,0.753,0.211,0.443,0.542,0.782,0.402,64,True,Retail Partner,Explorer,Returning,Southeast,NC,Urban,At-Risk
AT-101586,87,119,84.22,12,0.58,0.187,0.471,0.483,0.339,0.768,38,True,Direct,Member,Returning,Mountain West,MT,Urban,Lifestyle Affinity
AT-101587,38,171,177.76,14,0.433,0.088,0.499,0.192,0.382,0.361,67,True,Direct,Member,Returning,Midwest,MN,Suburban,At-Risk
AT-101588,31,143,81.41,8,0.543,0.512,0.096,0.467,0.61,0.303,74,False,Retail Partner,Explorer,Returning,California,CA,Rural,Returning Buyer
AT-101589,58,104,284.43,14,0.575,0.44,0.326,0.636,0.205,0.637,47,False,Direct,Insider,Returning,California,CA,Rural,Returning Buyer
AT-101590,78,195,323.38,1,0.405,0.785,0.693,0.489,0.63,0.069,69,True,Direct,Insider,Returning,California,CA,Rural,Returning Buyer
AT-101591,50,202,178.26,10,0.309,0.14,0.278,0.495,0.144,0.473,46,False,Paid Social,Insider,New,Pacific Northwest,WA,Suburban,New Customer
AT-101592,71,196,219.24,13,0.095,0.336,0.433,0.707,0.094,0.084,58,False,Organic,Explorer,Returning,Southeast,FL,Urban,At-Risk
AT-101593,84,22,618.0,17,0.309,0.473,0.216,0.591,0.357,0.38,87,False,Direct,Insider,Returning,Southwest,NM,Urban,High-Value
AT-101594,72,102,162.34,6,0.767,0.502,0.366,0.594,0.086,0.655,86,True,Paid Social,Member,Returning,Northeast,NY,Urban,Lifestyle Affinity
AT-101595,36,180,93.6,3,0.324,0.676,0.121,0.649,0.376,0.312,41,False,Paid Social,Member,Returning,Midwest,MN,Urban,Returning Buyer
AT-101596,24,208,271.9,12,0.479,0.611,0.485,0.707,0.018,0.342,47,False,Paid Social,Member,New,California,CA,Urban,New Customer
AT-101597,42,87,82.03,1,0.302,0.658,0.155,0.433,0.434,0.334,80,True,Direct,Member,New,California,CA,Suburban,New Customer
AT-101598,55,177,156.43,13,0.335,0.238,0.796,0.307,0.591,0.425,5,False,Paid Social,Explorer,New,Northeast,NY,Urban,New Customer
AT-101599,81,136,119.19,12,0.652,0.829,0.451,0.927,0.927,0.661,88,False,Retail Partner,Member,New,California,CA,Urban,New Customer
AT-101600,29,53,110.91,12,0.217,0.821,0.243,0.426,0.417,0.339,56,False,Direct,Explorer,Returning,Southeast,FL,Suburban,Returning Buyer
AT-101601,16,214,152.16,5,0.401,0.374,0.935,0.524,0.315,0.687,5,False,Direct,Explorer,New,California,CA,Urban,New Customer
